Rank,Release Group,Worldwide,Domestic,Foreign,filename,year,Domestic %,Foreign %
1906,¡A todo tren! Destino Asturias,9544171,0,9544171,2021.csv,2021,0.0,1.0
1907,Baragaki: Unbroken Samurai,9481437,0,9481437,2021.csv,2021,0.0,1.0
1908,10 Days with Dad,9472077,2359,9469718,2020.csv,2020,0.000249047806515931,0.9997509521934841
1909,Secret Zoo,9471940,0,9471940,2020.csv,2020,0.0,1.0
1910,365 Days,9458590,0,9458590,2020.csv,2020,0.0,1.0
1911,Redeeming Love,9436988,9214020,222968,2022.csv,2022,0.9763729698501259,0.023627030149874093
1912,Okay Madam,9433525,0,9433525,2020.csv,2020,0.0,1.0
1913,Bergen,9349634,0,9349634,2022.csv,2022,0.0,1.0
1914,L'appel de la forêt,9317347,0,9317347,2020.csv,2020,0.0,1.0
1915,Inception 10th Anniversary re-release,9100000,0,9100000,2020.csv,2020,0.0,1.0
1916,The Closet,9039424,0,9039424,2020.csv,2020,0.0,1.0
1917,Malasaña 32,8968845,0,8968845,2020.csv,2020,0.0,1.0
1918,Break the Silence: The Movie,8954345,0,8954345,2020.csv,2020,0.0,1.0
1919,I Hate Summer,8926071,0,8926071,2020.csv,2020,0.0,1.0
1920,All About My Mother,8900000,0,8900000,2021.csv,2021,0.0,1.0
1921,Downhill,8899195,8287061,612134,2020.csv,2020,0.9312146772826081,0.06878532271739185
1922,Legend No. 17,8869709,0,8869709,2021.csv,2021,0.0,1.0
1923,Les blagues de Toto,8859185,0,8859185,2020.csv,2020,0.0,1.0
1924,The Eleventh Chapter,8845525,0,8845525,2021.csv,2021,0.0,1.0
1925,The Vault,8808878,0,8808878,2021.csv,2021,0.0,1.0
1926,Kaguya-sama: Love Is War,8794981,0,8794981,2021.csv,2021,0.0,1.0
1927,The Worst Person in the World,8763377,2829379,5933998,2021.csv,2021,0.3228640055083788,0.6771359944916212
1928,The Secret Garden,8721243,0,8721243,2020.csv,2020,0.0,1.0
1929,Turning Red,8643727,0,8643727,2022.csv,2022,0.0,1.0
1930,Eltilerin Savasi,8613864,0,8613864,2020.csv,2020,0.0,1.0
1931,100% Wolf,8535117,658764,7876353,2020.csv,2020,0.0771827732414213,0.9228172267585787
1932,Agent Backkom: Kings Bear,8500000,0,8500000,2021.csv,2021,0.0,1.0
1933,Honey Lemon Soda,8441488,0,8441488,2021.csv,2021,0.0,1.0
1934,The Medium,8441072,0,8441072,2021.csv,2021,0.0,1.0
1935,The Bad Guys,8438000,0,8438000,2022.csv,2022,0.0,1.0
1936,Delicious,8437097,0,8437097,2021.csv,2021,0.0,1.0
1937,Malang,8399765,0,8399765,2020.csv,2020,0.0,1.0
1938,The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,8377569,0,8377569,2021.csv,2021,0.0,1.0
1939,The Protégé,8364568,7446823,917745,2021.csv,2021,0.8902818412140352,0.1097181587859648
1940,I Don't Have Any Money Left in My Retirement Account,8204616,0,8204616,2021.csv,2021,0.0,1.0
1941,White Snake 2: Green Snake,8170000,0,8170000,2021.csv,2021,0.0,1.0
1942,Lost Illusions,8071887,0,8071887,2021.csv,2021,0.0,1.0
1943,New Happy Dad and Son 4,8070000,0,8070000,2021.csv,2021,0.0,1.0
1944,Your Eyes Tell,8020474,0,8020474,2020.csv,2020,0.0,1.0
1945,Two by Two: Overboard!,7940954,0,7940954,2020.csv,2020,0.0,1.0
1946,AI Amok,7932191,0,7932191,2020.csv,2020,0.0,1.0
1947,Sunny Sisters,7880000,0,7880000,2021.csv,2021,0.0,1.0
1948,The Lost Prince,7837980,0,7837980,2020.csv,2020,0.0,1.0
1949,Antoinette dans les Cévennes,7821615,0,7821615,2020.csv,2020,0.0,1.0
1950,Antebellum,7792431,0,7792431,2020.csv,2020,0.0,1.0
1951,The Marriage Escape,7760946,0,7760946,2020.csv,2020,0.0,1.0
1952,Spirited Away Studio Ghibli Fest 2020,7732435,0,7732435,2020.csv,2020,0.0,1.0
1953,Smack Dab Kakha,7692780,0,7692780,2020.csv,2020,0.0,1.0
1954,Princess Mononoke Studio Ghibli Fest 2020,7673207,0,7673207,2020.csv,2020,0.0,1.0
1955,Hard Hit,7633895,0,7633895,2021.csv,2021,0.0,1.0
1956,The Heist of the Century,7627100,0,7627100,2020.csv,2020,0.0,1.0
1957,Little Canned Men,7600000,0,7600000,2021.csv,2021,0.0,1.0
1958,Pushpa: The Rise - Part 1,7592374,1320000,6272374,2021.csv,2021,0.1738586639699256,0.8261413360300743
1959,The Mauritanian,7527030,836536,6690494,2021.csv,2021,0.11113759344655195,0.8888624065534481
1960,The Ice Road,7502846,0,7502846,2021.csv,2021,0.0,1.0
1961,De Gaulle,7501454,0,7501454,2020.csv,2020,0.0,1.0
1962,Fukushima 50,7494243,0,7494243,2020.csv,2020,0.0,1.0
1963,"Turu, the Wacky Hen",7431553,0,7431553,2020.csv,2020,0.0,1.0
1964,Love Letter 2021 Re-release,7400000,0,7400000,2021.csv,2021,0.0,1.0
1965,'83,7351061,4055660,3295401,2021.csv,2021,0.5517108346672678,0.4482891653327322
1966,The Best Years,7344947,0,7344947,2020.csv,2020,0.0,1.0
1967,Signal: The Movie,7344186,0,7344186,2021.csv,2021,0.0,1.0
1968,Contra,7216863,0,7216863,2021.csv,2021,0.0,1.0
1969,Mamma Mia! Here We Go Again 2020 Re-release,7209678,0,7209678,2020.csv,2020,0.0,1.0
1970,Water Boys,7200000,0,7200000,2021.csv,2021,0.0,1.0
1971,Dear Tutu: Operation T-Rex,7200000,0,7200000,2021.csv,2021,0.0,1.0
1972,X,7177008,6784092,392916,2022.csv,2022,0.9452535095404659,0.054746490459534114
1973,Couple from the Future,7160729,0,7160729,2021.csv,2021,0.0,1.0
1974,The (UN)perfect Guy,7154649,0,7154649,2020.csv,2020,0.0,1.0
1975,Bohemian Rhapsody 2020 Re-release,7154052,240000,6914052,2020.csv,2020,0.03354742179676636,0.9664525782032336
1976,Back to the Wharf,7090000,0,7090000,2020.csv,2020,0.0,1.0
1977,Adu,7085946,0,7085946,2020.csv,2020,0.0,1.0
1978,The Duke,7040314,0,7040314,2022.csv,2022,0.0,1.0
1979,Fatale,7031289,6306897,724392,2020.csv,2020,0.896975931440167,0.10302406855983305
1980,Spycies,6989285,0,6989285,2020.csv,2020,0.0,1.0
1981,Sooryavanshi,6984082,3547776,3436306,2021.csv,2021,0.5079802900366863,0.49201970996331373
1982,Jim Button and the Wild 13,6913938,0,6913938,2020.csv,2020,0.0,1.0
1983,Dragon Rider,6779816,0,6779816,2020.csv,2020,0.0,1.0
1984,Psy 3: W imie zasad,6725146,0,6725146,2020.csv,2020,0.0,1.0
1985,Blood Moon Party,6709383,0,6709383,2020.csv,2020,0.0,1.0
1986,Innocence,6659968,0,6659968,2020.csv,2020,0.0,1.0
1987,Shubh Mangal Zyada Saavdhan,6574905,0,6574905,2020.csv,2020,0.0,1.0
1988,Chhapaak,6532100,604334,5927766,2020.csv,2020,0.09251756709174691,0.907482432908253
1989,"Love Me, Love Me Not",6494241,0,6494241,2020.csv,2020,0.0,1.0
1990,Hammamet,6434874,0,6434874,2020.csv,2020,0.0,1.0
1991,Lindenberg! Mach dein Ding,6404964,0,6404964,2020.csv,2020,0.0,1.0
1992,Midnight Swan,6397065,0,6397065,2020.csv,2020,0.0,1.0
1993,Nausicaä of the Valley of the Wind 2020 Re-release,6395525,0,6395525,2020.csv,2020,0.0,1.0
1994,Simply Black,6323750,0,6323750,2020.csv,2020,0.0,1.0
1995,My Boyfriend's Meds,6292780,2971116,3321664,2020.csv,2020,0.47214680951820975,0.5278531904817902
1996,Bill & Ted Face the Music,6274027,3439660,2834367,2020.csv,2020,0.5482379977006793,0.4517620022993207
1997,Hotel Belgrade,6199413,0,6199413,2020.csv,2020,0.0,1.0
1998,Cyrano,6161016,3788241,2372775,2022.csv,2022,0.6148727742307437,0.38512722576925623
1999,Kingmaker,6049522,0,6049522,2022.csv,2022,0.0,1.0
2000,How to Be a Good Wife,6029102,0,6029102,2020.csv,2020,0.0,1.0
2001,The Legacy Of Dr. Death: Black File,6024046,0,6024046,2020.csv,2020,0.0,1.0
2002,The Rhythm Section,5989583,5437971,551612,2020.csv,2020,0.9079047740051353,0.09209522599486475
2003,Jak zostalem gangsterem. Historia prawdziwa,5975729,0,5975729,2020.csv,2020,0.0,1.0
2004,The Lion King 2020 Re-release,5948352,0,5948352,2020.csv,2020,0.0,1.0
2005,Twiceborn,5880157,11527,5868630,2020.csv,2020,0.001960321807734045,0.9980396781922659
2006,The Policeman's Lineage,5869939,0,5869939,2022.csv,2022,0.0,1.0
2007,The Royal Bride,5830719,0,5830719,2020.csv,2020,0.0,1.0
2008,Beasts Clawing at Straws,5796059,0,5796059,2020.csv,2020,0.0,1.0
2009,Adieu Monsieur Haffmann,5781484,0,5781484,2022.csv,2022,0.0,1.0
2010,Bheeshma Parvam,5758666,0,5758666,2022.csv,2022,0.0,1.0
2011,Last Letter,5663972,0,5663972,2020.csv,2020,0.0,1.0
2012,Yowamushi Pedal: The Movie 2020 Re-release,5624218,0,5624218,2020.csv,2020,0.0,1.0
2013,Hocus Pocus 2020 Re-release,5609193,4828000,781193,2020.csv,2020,0.8607298768289842,0.13927012317101586
2014,Klassikokkutulek 2: Pulmad ja matused,5543147,0,5543147,2020.csv,2020,0.0,1.0
2015,Mama Weed,5432038,29151,5402887,2020.csv,2020,0.005366494122463797,0.9946335058775362
2016,RRR,5400000,5400000,0,2022.csv,2022,1.0,0.0
2017,Chickenhare and the Hamster of Darkness,5378720,0,5378720,2022.csv,2022,0.0,1.0
2018,Divorce Club,5316313,0,5316313,2020.csv,2020,0.0,1.0
2019,A Piece of Cake,5253994,0,5253994,2020.csv,2020,0.0,1.0
2020,Cindy La Regia,5222322,0,5222322,2020.csv,2020,0.0,1.0
2021,Run,5184368,0,5184368,2020.csv,2020,0.0,1.0
2022,Love Aaj Kal,5120794,0,5120794,2020.csv,2020,0.0,1.0
2023,The Cherry Bushido,5119325,14182,5105143,2022.csv,2022,0.0027702870983967614,0.9972297129016032
2024,Masked Ward,5107013,0,5107013,2020.csv,2020,0.0,1.0
2025,Ayyappanum Koshiyum,5088713,0,5088713,2020.csv,2020,0.0,1.0
2026,Baba Parasi,5084342,0,5084342,2020.csv,2020,0.0,1.0
2027,Die Känguru-Chroniken,5081127,0,5081127,2020.csv,2020,0.0,1.0
2028,The Real Exorcist,5035830,0,5035830,2020.csv,2020,0.0,1.0
2029,Mayday,5011408,0,5011408,2020.csv,2020,0.0,1.0
2030,Bheeshma,4997080,0,4997080,2020.csv,2020,0.0,1.0
2031,Made in Abyss: Dawn of the Deep Soul,4971635,0,4971635,2020.csv,2020,0.0,1.0
2032,Godai - The Wunderkind,4948225,0,4948225,2020.csv,2020,0.0,1.0
2033,Military Wives,4889252,0,4889252,2020.csv,2020,0.0,1.0
2034,Panga,4886124,582720,4303404,2020.csv,2020,0.11926017432222351,0.8807398256777765
2035,The Tales for Old and Young,4853143,0,4853143,2020.csv,2020,0.0,1.0
2036,Streltsov,4850073,0,4850073,2020.csv,2020,0.0,1.0
2037,The SpongeBob Movie: Sponge on the Run,4810790,4810790,0,2020.csv,2020,1.0,0.0
2038,The Empty Man,4796993,2992948,1804045,2020.csv,2020,0.6239216942780613,0.37607830572193873
2039,The Vets,4788826,0,4788826,2020.csv,2020,0.0,1.0
2040,The Broken Hearts Gallery,4781389,4067442,713947,2020.csv,2020,0.8506820925885763,0.14931790741142376
2041,Gladiator 20th Anniversary,4780585,0,4780585,2020.csv,2020,0.0,1.0
2042,The Cursed,4588389,4588389,0,2022.csv,2022,1.0,0.0
2043,Waiting for Bojangles,4472077,0,4472077,2022.csv,2022,0.0,1.0
2044,Ambulance,4274000,0,4274000,2022.csv,2022,0.0,1.0
2045,Pawankhind,4260686,0,4260686,2022.csv,2022,0.0,1.0
2046,The Godfather 2022 Re-release,4214662,1414662,2800000,2022.csv,2022,0.33565253868518996,0.66434746131481
2047,Maigret,3974524,0,3974524,2022.csv,2022,0.0,1.0
2048,Koniec swiata czyli Kogel Mogel 4,3957350,0,3957350,2022.csv,2022,0.0,1.0
2049,Beautiful Minds,3651250,0,3651250,2022.csv,2022,0.0,1.0
2050,Un Autre Monde,3570119,0,3570119,2022.csv,2022,0.0,1.0
2051,Special Delivery,3536617,0,3536617,2022.csv,2022,0.0,1.0
2052,King,3516803,0,3516803,2022.csv,2022,0.0,1.0
2053,Belli ciao,3423847,0,3423847,2022.csv,2022,0.0,1.0
2054,Between Two Worlds,3317253,0,3317253,2022.csv,2022,0.0,1.0
2055,Goliath,3276852,0,3276852,2022.csv,2022,0.0,1.0
2056,Etharkkum Thunindhavan,3264667,0,3264667,2022.csv,2022,0.0,1.0
2057,Ox-Head Village,3250402,0,3250402,2022.csv,2022,0.0,1.0
2058,Gangubai Kathiawadi,3192000,592000,2600000,2022.csv,2022,0.18546365914786966,0.8145363408521303
2059,In Our Prime,3026664,0,3026664,2022.csv,2022,0.0,1.0
2060,Studio 666,2988867,2513963,474904,2022.csv,2022,0.8411090222482298,0.15889097775177016
2061,The Young Lovers,2955577,0,2955577,2022.csv,2022,0.0,1.0
2062,Disobedient,2923714,0,2923714,2022.csv,2022,0.0,1.0
2063,Chia Khoa Tram Ty,2851565,0,2851565,2022.csv,2022,0.0,1.0
2064,What to Do with the Dead Kaiju?,2827966,0,2827966,2022.csv,2022,0.0,1.0
2065,Permis de construire,2717103,0,2717103,2022.csv,2022,0.0,1.0
2066,¡Qué Despadre!,2681505,0,2681505,2022.csv,2022,0.0,1.0
2067,The Wannabes,2627605,0,2627605,2022.csv,2022,0.0,1.0
2068,The Glance of Music,2577630,0,2577630,2022.csv,2022,0.0,1.0
2069,Chuyen Ma Gan Nhà,2569119,0,2569119,2022.csv,2022,0.0,1.0
2070,Promises,2533430,0,2533430,2022.csv,2022,0.0,1.0
2071,The Outfit,2332990,2332990,0,2022.csv,2022,1.0,0.0
2072,Ensemble Stars!! Road to Show!!,2287844,0,2287844,2022.csv,2022,0.0,1.0
2073,Mister Knockout,2266585,0,2266585,2022.csv,2022,0.0,1.0
2074,Fireheart,2253914,0,2253914,2022.csv,2022,0.0,1.0
2075,The Exorcism of God,2227318,0,2227318,2022.csv,2022,0.0,1.0
2076,The Beatles: Get Back - The Rooftop Concert,2192440,976712,1215728,2022.csv,2022,0.44549086862126214,0.5545091313787378
2077,Around the World in 80 Days,2164782,0,2164782,2022.csv,2022,0.0,1.0
2078,Notre Dame on Fire,2072569,0,2072569,2022.csv,2022,0.0,1.0
2079,Tajemství staré bambitky 2,2056980,0,2056980,2022.csv,2022,0.0,1.0
2080,The Grandmother,1953729,0,1953729,2022.csv,2022,0.0,1.0
2081,The Beatles: Get Back,1939141,0,1939141,2022.csv,2022,0.0,1.0
2082,Wedding High,1908598,0,1908598,2022.csv,2022,0.0,1.0
2083,Aslan: Hürkus kayip Elmas,1883289,0,1883289,2022.csv,2022,0.0,1.0
2084,Love Mocktail 2,1845639,0,1845639,2022.csv,2022,0.0,1.0
2085,Desperate for Marriage,1808456,0,1808456,2022.csv,2022,0.0,1.0
2086,The King's Daughter,1758963,1758963,0,2022.csv,2022,1.0,0.0
2087,Hridayam,1740483,0,1740483,2022.csv,2022,0.0,1.0
2088,"Love, Sex & Pandemic",1712634,0,1712634,2022.csv,2022,0.0,1.0
2089,Kamen Rider OOO 10th: The Core Medals of Resurrection,1675005,0,1675005,2022.csv,2022,0.0,1.0
2090,Aaraattu,1648155,0,1648155,2022.csv,2022,0.0,1.0
2091,Heart of Oak,1613736,0,1613736,2022.csv,2022,0.0,1.0
2092,2022 Oscar Nominated Short Films: Live Action/2022 Oscar Nominated Short Films: Animation/2022 Oscar Nominated Short Films: Documentary 2022 Oscar Nominated Short Films,1609659,1609659,0,2022.csv,2022,1.0,0.0
2093,Undercover,1601934,0,1601934,2022.csv,2022,0.0,1.0
2094,Gierek,1531831,0,1531831,2022.csv,2022,0.0,1.0
2095,For Ziko,1526578,0,1526578,2022.csv,2022,0.0,1.0
2096,V lete ti poviem,1458597,0,1458597,2022.csv,2022,0.0,1.0
2097,Love Is Better Than Life,1410719,0,1410719,2022.csv,2022,0.0,1.0
2098,Odinnadtsat molchalivykh muzhchin,1381930,0,1381930,2022.csv,2022,0.0,1.0
2099,Umma,1365586,1365586,0,2022.csv,2022,1.0,0.0
2100,Nhà Khong Bán,1271932,0,1271932,2022.csv,2022,0.0,1.0
2101,Dilberay Küçük Dev Kadin,1244893,0,1244893,2022.csv,2022,0.0,1.0
2102,Heart to Heart,1186659,0,1186659,2022.csv,2022,0.0,1.0
2103,Swingers,1168817,0,1168817,2022.csv,2022,0.0,1.0
2104,A Radiant Girl,1154112,0,1154112,2022.csv,2022,0.0,1.0
2105,Badhaai Do,1138046,0,1138046,2022.csv,2022,0.0,1.0
2106,1990,1106702,0,1106702,2022.csv,2022,0.0,1.0
2107,The Butcher's Daughter,1033162,0,1033162,2022.csv,2022,0.0,1.0
2108,Veerame Vaagai Soodum,1024908,0,1024908,2022.csv,2022,0.0,1.0
2109,The Midnight Maiden War,996057,0,996057,2022.csv,2022,0.0,1.0
2110,Aaja Mexico Challiye,976316,0,976316,2022.csv,2022,0.0,1.0
2111,Mali Twist,956475,0,956475,2022.csv,2022,0.0,1.0
2112,The Tiger Rising,941447,835162,106285,2022.csv,2022,0.887104637860655,0.11289536213934508
2113,Leopoldstadt - Nt Live 2022 (Theatre),932689,0,932689,2022.csv,2022,0.0,1.0
2114,Hello Jadoo: The Secret of Jeju Island,864899,0,864899,2022.csv,2022,0.0,1.0
2115,Usogui,855598,0,855598,2022.csv,2022,0.0,1.0
2116,The Family,847236,0,847236,2022.csv,2022,0.0,1.0
2117,Krime Story,845412,0,845412,2022.csv,2022,0.0,1.0
2118,Alors on danse,832682,0,832682,2022.csv,2022,0.0,1.0
2119,The Souvenir,827917,0,827917,2022.csv,2022,0.0,1.0
2120,My Brothers and I,825312,0,825312,2022.csv,2022,0.0,1.0
2121,Kappei,821241,0,821241,2022.csv,2022,0.0,1.0
2122,Zero Fucks Given,805349,0,805349,2022.csv,2022,0.0,1.0
2123,Malnazidos,779798,0,779798,2022.csv,2022,0.0,1.0
2124,Adieu Paris,771286,0,771286,2022.csv,2022,0.0,1.0
2125,Corro da te,761727,0,761727,2022.csv,2022,0.0,1.0
2126,Placés,759453,0,759453,2022.csv,2022,0.0,1.0
2127,The Nan Movie,744947,0,744947,2022.csv,2022,0.0,1.0
2128,Official Competition,742755,0,742755,2022.csv,2022,0.0,1.0
2129,The Ancestral,723811,0,723811,2022.csv,2022,0.0,1.0
2130,Emergency Situation,714805,0,714805,2022.csv,2022,0.0,1.0
2131,FIR,709663,0,709663,2022.csv,2022,0.0,1.0
2132,Boiling Point,705045,0,705045,2022.csv,2022,0.0,1.0
2133,The Companions,704580,0,704580,2022.csv,2022,0.0,1.0
2134,Zlatni decko,695379,0,695379,2022.csv,2022,0.0,1.0
2135,America Latina,693818,0,693818,2022.csv,2022,0.0,1.0
2136,Meppadiyan,691981,0,691981,2022.csv,2022,0.0,1.0
2137,Liubov i blohery,677744,0,677744,2022.csv,2022,0.0,1.0
2138,Lynx,668972,0,668972,2022.csv,2022,0.0,1.0
2139,The Deer King,654789,0,654789,2022.csv,2022,0.0,1.0
2140,Kaptan Pengu ve Arkadaslari 2,643626,0,643626,2022.csv,2022,0.0,1.0
2141,Benden Ne Olur,639014,0,639014,2022.csv,2022,0.0,1.0
2142,Ik wist het,636785,0,636785,2022.csv,2022,0.0,1.0
2143,Zaï Zaï Zaï Zaï,622060,0,622060,2022.csv,2022,0.0,1.0
2144,The Blue Skies at Your Feet,613496,0,613496,2022.csv,2022,0.0,1.0
2145,The Phantom of the Open,601962,0,601962,2022.csv,2022,0.0,1.0
2146,The Contractor,572148,0,572148,2022.csv,2022,0.0,1.0
2147,Serve the People,562293,0,562293,2022.csv,2022,0.0,1.0
2148,Full Time,547708,0,547708,2022.csv,2022,0.0,1.0
2149,Bangarraju,534735,0,534735,2022.csv,2022,0.0,1.0
2150,How I Learned to Fly,525011,0,525011,2022.csv,2022,0.0,1.0
2151,The Book Of Dust - La Belle Sauvage - Nt Live 2022 (Theatre),523838,0,523838,2022.csv,2022,0.0,1.0
2152,Hey Sinamika,521057,0,521057,2022.csv,2022,0.0,1.0
2153,Rabbit Academy: Mission Eggpossible,520382,0,520382,2022.csv,2022,0.0,1.0
2154,Milosc jest blisko,504348,0,504348,2022.csv,2022,0.0,1.0
2155,C'era una volta il crimine,499262,0,499262,2022.csv,2022,0.0,1.0
2156,Ek Love Ya,475499,0,475499,2022.csv,2022,0.0,1.0
2157,Murder Party,453590,0,453590,2022.csv,2022,0.0,1.0
2158,Fruits Basket: Prelude,434280,0,434280,2022.csv,2022,0.0,1.0
2159,Ali & Ava,429226,0,429226,2022.csv,2022,0.0,1.0
2160,The Chef,416658,0,416658,2022.csv,2022,0.0,1.0
2161,"Romeo & Juliet - Roh, London 2022 (Ballet)",407787,0,407787,2022.csv,2022,0.0,1.0
2162,Reunion 2,404599,0,404599,2022.csv,2022,0.0,1.0
2163,Petya na moyata Petya,402438,0,402438,2022.csv,2022,0.0,1.0
2164,Den slepogo valentina,401338,0,401338,2022.csv,2022,0.0,1.0
2165,Prior Convictions,394401,0,394401,2022.csv,2022,0.0,1.0
2166,Betlémské svetlo,393455,0,393455,2022.csv,2022,0.0,1.0
2167,Cuarentones,392895,0,392895,2022.csv,2022,0.0,1.0
2168,Palmyra,389281,0,389281,2022.csv,2022,0.0,1.0
2169,Softie,384058,0,384058,2022.csv,2022,0.0,1.0
2170,Papy,368557,0,368557,2022.csv,2022,0.0,1.0
2171,The Path,358527,0,358527,2022.csv,2022,0.0,1.0
2172,Tyson's Run,358100,358100,0,2022.csv,2022,1.0,0.0
2173,Book of Love,354445,0,354445,2022.csv,2022,0.0,1.0
2174,Nitram,344826,0,344826,2022.csv,2022,0.0,1.0
2175,Miyuki Nakajima Live History 2007-2016,343339,0,343339,2022.csv,2022,0.0,1.0
2176,The Best Weekend,342002,0,342002,2022.csv,2022,0.0,1.0
2177,Thunderbirds Go Go,331934,0,331934,2022.csv,2022,0.0,1.0
2178,Proyecto Emperador,326697,0,326697,2022.csv,2022,0.0,1.0
2179,Un Rabón con Corazón,321899,0,321899,2022.csv,2022,0.0,1.0
2180,Paw Patrol: Mission Xmas,320402,0,320402,2022.csv,2022,0.0,1.0
2181,Clean,318877,318877,0,2022.csv,2022,1.0,0.0
2182,Last Looks,317258,0,317258,2022.csv,2022,0.0,1.0
2183,L'ombra del giorno,308477,0,308477,2022.csv,2022,0.0,1.0
2184,Candlelight Revolution,304558,0,304558,2022.csv,2022,0.0,1.0
2185,Nobody's Hero,304037,0,304037,2022.csv,2022,0.0,1.0
2186,Ex,298884,0,298884,2022.csv,2022,0.0,1.0
2187,Kung Fu Zohra,293188,0,293188,2022.csv,2022,0.0,1.0
2188,Afacanlar: Is Basa Düstü,282375,0,282375,2022.csv,2022,0.0,1.0
